unix,date,symbol,open,high,low,close,Volume BNB,Volume USDT,tradecount
1.62959E+12,2021/8/22 0:00,BNB/USDT,448.74,458.34,437.77,448.68,1135535.808,509610173.1,694269
1.6295E+12,2021/8/21 0:00,BNB/USDT,454.92,460,443.47,448.74,1426818.898,646029835.6,854002
1.62942E+12,2021/8/20 0:00,BNB/USDT,431.21,458,421.84,454.93,1691101.51,741836933.5,1306013
1.62933E+12,2021/8/19 0:00,BNB/USDT,396.23,431.7,390.89,431.27,1852873.471,760855598.3,1106798
1.62924E+12,2021/8/18 0:00,BNB/USDT,401.86,412.36,385.47,396.15,1750539.539,698437988.9,1008587
1.62916E+12,2021/8/17 0:00,BNB/USDT,415.72,435.77,398.77,401.8,1984029.275,833886620.8,1075176
1.62907E+12,2021/8/16 0:00,BNB/USDT,414.05,437,410.79,415.72,1850324.191,782937827,1005712
1.62899E+12,2021/8/15 0:00,BNB/USDT,408.66,415.16,395.88,414.05,1238115.418,501360731.3,667641
1.6289E+12,2021/8/14 0:00,BNB/USDT,410.74,418.8,400,408.67,1439286.506,587011410.5,979054
1.62881E+12,2021/8/13 0:00,BNB/USDT,385.69,411.46,382.91,410.76,1261827.293,504721884.4,1039281
1.62873E+12,2021/8/12 0:00,BNB/USDT,390.92,406.18,371.59,385.66,1835305.938,709029017.4,1054147
1.62864E+12,2021/8/11 0:00,BNB/USDT,371.95,408.72,371.09,390.96,1911892.688,746352235.8,1315114
1.62855E+12,2021/8/10 0:00,BNB/USDT,354.32,376.6,348,371.92,1660844.192,604564023.9,1108969
1.62847E+12,2021/8/9 0:00,BNB/USDT,341.79,357.7,333.15,354.32,1284975.513,448732877,738182
1.62838E+12,2021/8/8 0:00,BNB/USDT,356.18,359.87,337,341.79,1275768.154,445920621,685710
1.62829E+12,2021/8/7 0:00,BNB/USDT,342.39,359.74,340.34,356.18,1545801.188,542603720.1,783556
1.62821E+12,2021/8/6 0:00,BNB/USDT,337.92,347.14,331.12,342.39,1267498.918,429722920.9,651241
1.62812E+12,2021/8/5 0:00,BNB/USDT,334.78,340.17,323.37,337.91,1263649.493,419560178.1,675411
1.62804E+12,2021/8/4 0:00,BNB/USDT,323.44,337.39,319.78,334.77,969671.4228,318558568.2,564546
1.62795E+12,2021/8/3 0:00,BNB/USDT,330.53,334.73,317.02,323.43,1060806.345,343038810,498550
1.62786E+12,2021/8/2 0:00,BNB/USDT,332.63,338.29,326.17,330.55,1018741.31,338323320.5,554120
1.62778E+12,2021/8/1 0:00,BNB/USDT,332.38,347.8,328.99,332.59,1514514.218,514454683.3,848871
1.62769E+12,2021/7/31 0:00,BNB/USDT,322.58,338.44,317.21,332.38,1393753.965,457403870.7,678980
1.6276E+12,2021/7/30 0:00,BNB/USDT,317.1,325.66,306.16,322.58,1297421.645,409615592.9,622787
1.62752E+12,2021/7/29 0:00,BNB/USDT,313.84,320.31,308.6,317.03,998946.1839,313547925.5,499603
1.62743E+12,2021/7/28 0:00,BNB/USDT,313.47,318.68,308,313.8,1308249.13,410191599.8,706207
1.62734E+12,2021/7/27 0:00,BNB/USDT,304,318.41,297.61,313.48,1678708.064,516987151.4,830331
1.62726E+12,2021/7/26 0:00,BNB/USDT,302.56,328,301,304,2575554.28,814831876.4,1245770
1.62717E+12,2021/7/25 0:00,BNB/USDT,301.53,304.44,292.34,302.56,1083557.277,324189704,536267
1.62708E+12,2021/7/24 0:00,BNB/USDT,299.29,307.79,295.43,301.56,1438901.381,433812986.3,681764
1.627E+12,2021/7/23 0:00,BNB/USDT,293.39,301.5,281.01,299.27,1640999.539,479004113.2,898939
1.62691E+12,2021/7/22 0:00,BNB/USDT,293.27,298.44,287.3,293.36,1173507.943,344239131.7,674014
1.62683E+12,2021/7/21 0:00,BNB/USDT,264.43,298.92,261.02,293.26,1740736.023,493675666.9,757674
1.62674E+12,2021/7/20 0:00,BNB/USDT,280.54,283.6,254.52,264.44,1796600.58,477330480.1,746748
1.62665E+12,2021/7/19 0:00,BNB/USDT,302.04,303.94,278.85,280.54,1318041.707,380236625.5,666369
1.62657E+12,2021/7/18 0:00,BNB/USDT,300.56,309.18,298.7,302.1,815497.3527,248310442.3,448725
1.62648E+12,2021/7/17 0:00,BNB/USDT,302.94,306.71,295,300.52,1030879.961,309811109.6,547784
1.62639E+12,2021/7/16 0:00,BNB/USDT,316.12,323.5,301.5,302.88,1456105.402,452125371.8,767224
1.62631E+12,2021/7/15 0:00,BNB/USDT,309.33,324.33,301.32,316.11,2185210.84,683580015,1052809
1.62622E+12,2021/7/14 0:00,BNB/USDT,308.98,313.46,290.24,309.4,1430288.403,432901624.2,634993
1.62613E+12,2021/7/13 0:00,BNB/USDT,316.11,318.33,305.2,308.94,930032.3155,289436636.7,585046
1.62605E+12,2021/7/12 0:00,BNB/USDT,322.17,334.37,308.57,316.12,1322836.658,426623454.9,716685
1.62596E+12,2021/7/11 0:00,BNB/USDT,316.12,326.82,312.21,322.16,799617.835,256199712,486889
1.62588E+12,2021/7/10 0:00,BNB/USDT,317.09,321.44,310.57,316.12,818970.9225,258075549.8,466128
1.62579E+12,2021/7/9 0:00,BNB/USDT,310.08,319.69,301.43,317.09,1106411.786,343735624.3,596693
1.6257E+12,2021/7/8 0:00,BNB/USDT,327.51,328.21,304.4,310.14,1644090.85,519961296.6,870608
1.62562E+12,2021/7/7 0:00,BNB/USDT,319.91,340,318.23,327.51,1779058.294,590298135.8,886193
1.62553E+12,2021/7/6 0:00,BNB/USDT,302.04,322.5,301.8,319.92,2066912.36,650273531.2,926280
1.62544E+12,2021/7/5 0:00,BNB/USDT,307.63,307.68,291,302.02,1403218.241,421248886.2,672197
1.62536E+12,2021/7/4 0:00,BNB/USDT,298.18,314.91,292.58,307.62,1309414.026,401277889.9,605689
1.62527E+12,2021/7/3 0:00,BNB/USDT,287.17,303.21,282.77,298.13,1016731.566,299594862.7,466472
1.62518E+12,2021/7/2 0:00,BNB/USDT,287.49,290.74,276.4,287.17,1003331.227,282959964.1,475079
1.6251E+12,2021/7/1 0:00,BNB/USDT,303.75,304,281,287.43,1388151.027,401830865.5,573928
1.62501E+12,2021/6/30 0:00,BNB/USDT,300.79,304.88,281.53,303.71,2061866.47,606540123.1,734913
1.62492E+12,2021/6/29 0:00,BNB/USDT,290,315.6,289.19,300.79,2126079.342,646844599,834590
1.62484E+12,2021/6/28 0:00,BNB/USDT,290.89,299.96,283.55,290,1884580.156,548496790.3,750241
1.62475E+12,2021/6/27 0:00,BNB/USDT,279.58,291.7,269.72,290.87,1539903.027,431044973.4,687822
1.62467E+12,2021/6/26 0:00,BNB/USDT,280.89,290.33,264.26,279.65,2263064.363,622268680.1,979247
1.62458E+12,2021/6/25 0:00,BNB/USDT,308.6,314.84,275.24,280.81,2711888.871,791189610,1011830
1.62449E+12,2021/6/24 0:00,BNB/USDT,296.17,316.49,281.5,308.62,2635799.196,793593076,1009251
1.62441E+12,2021/6/23 0:00,BNB/USDT,262.1,309.75,251.41,296.25,3319089.777,956389175.5,1169247
1.62432E+12,2021/6/22 0:00,BNB/USDT,270.76,291.5,225.42,262.1,5570573.485,1445168751,1976516
1.62423E+12,2021/6/21 0:00,BNB/USDT,339.09,342,268.57,270.76,3729539.017,1134169839,1381929
1.62415E+12,2021/6/20 0:00,BNB/USDT,334.03,340.57,310.13,339.08,1618406.005,529131275.1,792609
1.62406E+12,2021/6/19 0:00,BNB/USDT,337.21,345,331.11,334.01,1067456.212,361192951.9,634365
1.62397E+12,2021/6/18 0:00,BNB/USDT,352.84,357.12,327.22,337.16,1583897.279,543765122.9,738607
1.62389E+12,2021/6/17 0:00,BNB/USDT,347.22,362.47,345.85,352.85,1239146.527,439111935.6,631605
1.6238E+12,2021/6/16 0:00,BNB/USDT,366.48,366.77,343.35,347.22,1531522.206,543418325.5,676336
1.62372E+12,2021/6/15 0:00,BNB/USDT,370.2,379.58,363.23,366.48,1545190.437,573156968.6,724893
1.62363E+12,2021/6/14 0:00,BNB/USDT,365.81,377.33,355.07,370.19,1978613.238,723637001.4,849339
1.62354E+12,2021/6/13 0:00,BNB/USDT,343.68,369,330.48,365.8,1958071.366,679668875.2,910360
1.62346E+12,2021/6/12 0:00,BNB/USDT,345.76,348.88,325.3,343.7,2074837.001,699907058.5,802290
1.62337E+12,2021/6/11 0:00,BNB/USDT,351.96,366.28,340.84,345.75,2215352.723,785929588.8,964635
1.62328E+12,2021/6/10 0:00,BNB/USDT,375.56,377.55,344.13,351.94,2417974.65,872882198.9,1071728
1.6232E+12,2021/6/9 0:00,BNB/USDT,352.5,378.77,333.56,375.54,3494285.669,1249840133,1317443
1.62311E+12,2021/6/8 0:00,BNB/USDT,357.94,366.33,319.18,352.5,4986849.851,1719924714,1653195
1.62302E+12,2021/6/7 0:00,BNB/USDT,393.82,407.42,353.53,357.96,3028938.845,1170669919,1370512
1.62294E+12,2021/6/6 0:00,BNB/USDT,390.05,400.29,381.5,393.73,1862065.432,729084366.5,929629
1.62285E+12,2021/6/5 0:00,BNB/USDT,390.68,426,373.8,390.08,3977579.347,1595813799,1821063
1.62276E+12,2021/6/4 0:00,BNB/USDT,428.46,429.5,365,390.7,4926793.45,1916201817,2012318
1.62268E+12,2021/6/3 0:00,BNB/USDT,401.52,433,391.32,428.48,4214469.415,1752346451,2025392
1.62259E+12,2021/6/2 0:00,BNB/USDT,362.36,419.43,350.43,401.54,4377024.669,1713451719,2005038
1.62251E+12,2021/6/1 0:00,BNB/USDT,353.37,364.4,339.48,362.39,3652280.692,1284873992,1433677
1.62242E+12,2021/5/31 0:00,BNB/USDT,325.55,356,307.55,353.33,4110136.874,1377416608,1491701
1.62233E+12,2021/5/30 0:00,BNB/USDT,305.18,338.32,291.06,325.57,3739673.114,1204069134,1408477
1.62225E+12,2021/5/29 0:00,BNB/USDT,328.86,347,295.22,305.04,3764083.292,1207409895,1390377
1.62216E+12,2021/5/28 0:00,BNB/USDT,369.83,373.68,312.3,328.82,5253443.362,1767981944,1933829
1.62207E+12,2021/5/27 0:00,BNB/USDT,379.16,387.56,340,369.67,4275801.501,1564221588,1704366
1.62199E+12,2021/5/26 0:00,BNB/USDT,343.18,388.28,336.21,379.16,5336916.072,1962829111,2082589
1.6219E+12,2021/5/25 0:00,BNB/USDT,345.64,378.12,306.61,343.18,7638986.013,2568468247,2679939
1.62181E+12,2021/5/24 0:00,BNB/USDT,260.72,350,257.4,345.64,7794003.641,2371630247,2644136
1.62173E+12,2021/5/23 0:00,BNB/USDT,299.75,313.45,211.7,260.72,8801148.183,2229226335,2747375
1.62164E+12,2021/5/22 0:00,BNB/USDT,326.23,335.82,284.55,299.76,5303046.012,1646566206,1776570
1.62156E+12,2021/5/21 0:00,BNB/USDT,391.37,415.71,274,326.01,8827845.386,3021752643,2738049
1.62147E+12,2021/5/20 0:00,BNB/USDT,334.8,423.83,284.27,391.17,8116861.422,2937633738,2757743
1.62138E+12,2021/5/19 0:00,BNB/USDT,507.9,516.5,280,334.8,11497731.38,4527448944,3997634
1.6213E+12,2021/5/18 0:00,BNB/USDT,512.06,534,490,507.88,2720596.437,1404143922,1350984
1.62121E+12,2021/5/17 0:00,BNB/USDT,564.66,564.66,483,512.07,4029118.353,2087711760,1900832
1.62112E+12,2021/5/16 0:00,BNB/USDT,563.42,606.78,534.88,564.32,2939528.177,1678652421,1661060
1.62104E+12,2021/5/15 0:00,BNB/USDT,602.61,611.31,560,563.41,2259793.583,1322248759,1401360
1.62095E+12,2021/5/14 0:00,BNB/USDT,571.1,615,566,602.61,2187570.3,1301240937,1435886
1.62086E+12,2021/5/13 0:00,BNB/USDT,594.2,633.5,526.6,571.1,5485323.705,3209105953,2633774
1.62078E+12,2021/5/12 0:00,BNB/USDT,671.9,684.91,581.4,594.65,2813834.819,1822055485,2117314
1.62069E+12,2021/5/11 0:00,BNB/USDT,631.16,673,621.11,671.91,2640713.327,1721298081,1940771
1.6206E+12,2021/5/10 0:00,BNB/USDT,661.74,691.77,588,631.1,3074645.069,2022592641,2016009
1.62052E+12,2021/5/9 0:00,BNB/USDT,646.07,679,630.54,661.74,2343402.122,1543794428,1617528
1.62043E+12,2021/5/8 0:00,BNB/USDT,624.3,657.91,618.36,646.1,2186084.775,1395957618,1417714
1.62035E+12,2021/5/7 0:00,BNB/USDT,634.03,644.02,611.43,624.3,1979435.958,1238889450,1369842
1.62026E+12,2021/5/6 0:00,BNB/USDT,651.1,653.77,620,633.99,2065376.544,1318819284,1354644
1.62017E+12,2021/5/5 0:00,BNB/USDT,609.41,656.67,605,651.1,2270137.473,1454478376,1360073
1.62009E+12,2021/5/4 0:00,BNB/USDT,676.15,677.71,604.14,609.3,3765315.695,2400359922,2347503
1.62E+12,2021/5/3 0:00,BNB/USDT,621.77,680,621.22,676.15,2873379.617,1872406455,2014775
1.61991E+12,2021/5/2 0:00,BNB/USDT,620,629,595.3,621.78,2066258.284,1273435370,1370533
1.61983E+12,2021/5/1 0:00,BNB/USDT,622.64,645.57,609.21,620,2427568.391,1516905856,1354769
1.61974E+12,2021/4/30 0:00,BNB/USDT,599.66,628,585.72,622.65,3430512.403,2095245537,2128827
1.61965E+12,2021/4/29 0:00,BNB/USDT,562.78,615.29,554,599.7,4336516.335,2536924856,2485799
1.61957E+12,2021/4/28 0:00,BNB/USDT,568.78,578.88,538,562.78,2384514.885,1333087931,1425704
1.61948E+12,2021/4/27 0:00,BNB/USDT,535.33,579.5,525,568.78,2807308.62,1565140058,1538945
1.6194E+12,2021/4/26 0:00,BNB/USDT,505,550,501.5,535.33,3098650.635,1646103488,1701752
1.61931E+12,2021/4/25 0:00,BNB/USDT,496.992,517.74,478.01,505,2489756.625,1244888360,1182658
1.61922E+12,2021/4/24 0:00,BNB/USDT,526.4319,528.8088,482.3052,496.992,3005329.075,1520666085,1499659
1.61914E+12,2021/4/23 0:00,BNB/USDT,505.2282,530,450,526.5357,6855584.921,3382941422,2895263
1.61905E+12,2021/4/22 0:00,BNB/USDT,543.6827,582.7051,480,505.2411,6375583.139,3453990005,3046301
1.61896E+12,2021/4/21 0:00,BNB/USDT,586.5201,613.8975,535.9186,543.6327,5685067.894,3302743900,3036187
1.61888E+12,2021/4/20 0:00,BNB/USDT,504.0322,589.5,470.207,586.3635,5730895.325,3065802468,2874737
1.61879E+12,2021/4/19 0:00,BNB/USDT,481.5112,540,467.8846,504.0322,5031325.713,2572857437,2399333
1.6187E+12,2021/4/18 0:00,BNB/USDT,514.8178,520.4237,428,481.4367,4468597.46,2101748556,2234515
1.61862E+12,2021/4/17 0:00,BNB/USDT,508.2614,547.95,506,514.6861,2949040.221,1548814458,1573732
1.61853E+12,2021/4/16 0:00,BNB/USDT,541.8351,547.6074,489.7356,508.2743,4192218.462,2179386782,2268178
1.61844E+12,2021/4/15 0:00,BNB/USDT,550.0182,556.9,533.7166,541.8824,2306850.045,1261789671,1267361
1.61836E+12,2021/4/14 0:00,BNB/USDT,551.3956,590.5369,521.1313,550.0182,4213337.251,2356734423,2098627
1.61827E+12,2021/4/13 0:00,BNB/USDT,596.7878,602.7871,530.2288,551.6442,5447746.544,3061385296,2657936
1.61819E+12,2021/4/12 0:00,BNB/USDT,525.9275,638.5673,515.1,596.7104,9279328.84,5344661902,4170759
1.6181E+12,2021/4/11 0:00,BNB/USDT,471.2974,529.211,458.0165,525.9275,3644396.11,1776698305,1714867
1.61801E+12,2021/4/10 0:00,BNB/USDT,453.9898,487.4062,450,471.2975,4659107.212,2200226601,2198963
1.61793E+12,2021/4/9 0:00,BNB/USDT,418.7047,453.9937,403.19,453.9937,3670424.433,1585030394,1577251
1.61784E+12,2021/4/8 0:00,BNB/USDT,375.5538,422.6323,371.78,418.7048,4092498.638,1657671967,1572444
1.61775E+12,2021/4/7 0:00,BNB/USDT,403.2607,414.3803,356,375.5538,6179859.708,2382943130,2394276
1.61767E+12,2021/4/6 0:00,BNB/USDT,368.1506,411.755,363.8333,403.3648,4481056.436,1741879510,1849537
1.61758E+12,2021/4/5 0:00,BNB/USDT,348.8705,380,335.8442,368.0263,3473780.055,1251830836,1685071
1.61749E+12,2021/4/4 0:00,BNB/USDT,321.9597,352.3275,316,348.8617,2730876.03,930046907.3,1194390
1.61741E+12,2021/4/3 0:00,BNB/USDT,338.2932,349.1347,315.91,321.9497,3099870.848,1044647379,1201098
1.61732E+12,2021/4/2 0:00,BNB/USDT,334.6706,356.9882,324.6162,338.2932,4205858.478,1449673755,1583075
1.61724E+12,2021/4/1 0:00,BNB/USDT,302.4591,339,300.7,334.7991,4390708.581,1403784883,1443003
1.61715E+12,2021/3/31 0:00,BNB/USDT,311.2962,316.6997,284,302.3724,4719335.506,1432519744,1513354
1.61706E+12,2021/3/30 0:00,BNB/USDT,275.2986,311.5325,271.2857,311.2962,5532768.33,1633393563,1591484
1.61698E+12,2021/3/29 0:00,BNB/USDT,268.6234,277.9813,264.4585,275.2991,2728496.99,743818283.9,715362
1.61689E+12,2021/3/28 0:00,BNB/USDT,269.2864,281.3939,261,268.4263,3272613.755,888837689.7,1043000
1.6168E+12,2021/3/27 0:00,BNB/USDT,255.1201,276,249.5001,269.2234,3089181.848,804732179.4,897779
1.61672E+12,2021/3/26 0:00,BNB/USDT,234.0024,255.2113,233.8114,255.2105,2635329.155,650316857.7,866262
1.61663E+12,2021/3/25 0:00,BNB/USDT,248.5345,250.0912,224.9686,233.9466,3498082.827,831361532.3,1169645
1.61654E+12,2021/3/24 0:00,BNB/USDT,255.5191,268.7062,240.3333,248.5236,3270691.795,842490109.3,912867
1.61646E+12,2021/3/23 0:00,BNB/USDT,254.9689,262.97,251.838,255.4646,2587450.732,667040263.8,693711
1.61637E+12,2021/3/22 0:00,BNB/USDT,264.7152,277,252.9164,254.7976,3265655.831,867393891,1023992
1.61628E+12,2021/3/21 0:00,BNB/USDT,264.2213,268.0305,257.0001,264.6513,1973476.754,520164482.7,595243
1.6162E+12,2021/3/20 0:00,BNB/USDT,263.1083,274.6805,261.4,264.3023,2377018.11,637249236.4,696501
1.61611E+12,2021/3/19 0:00,BNB/USDT,261.5157,269,255,262.935,2262870.653,598172787.5,757665
1.61603E+12,2021/3/18 0:00,BNB/USDT,269.8578,277.8,257.01,261.4816,3152509.589,849612650.9,1367757
1.61594E+12,2021/3/17 0:00,BNB/USDT,258.5611,272.1787,248.2001,269.7896,2856836.919,734538705.6,710698
1.61585E+12,2021/3/16 0:00,BNB/USDT,254.3894,259.7847,240.199,258.5352,3013229,759878684.5,941686
1.61577E+12,2021/3/15 0:00,BNB/USDT,263.35,267.7453,249.5327,254.5144,3362734.143,865778780.1,913171
1.61568E+12,2021/3/14 0:00,BNB/USDT,276.2892,276.8847,263.0003,263.238,2432196.535,656730954.6,784354
1.61559E+12,2021/3/13 0:00,BNB/USDT,263.192,284.2857,255.4206,276.2822,3902398.386,1064357365,1080831
1.61551E+12,2021/3/12 0:00,BNB/USDT,289.786,290.5,247.5547,263.2201,5905880.87,1595966693,1777265
1.61542E+12,2021/3/11 0:00,BNB/USDT,278.3522,315.2855,272.12,290.0301,6598662.207,1921178268,1782636
1.61533E+12,2021/3/10 0:00,BNB/USDT,293.1305,295.5,263.8184,278.4499,6012304.148,1691967449,1879085
1.61525E+12,2021/3/9 0:00,BNB/USDT,240.7852,297.2962,235.6001,293.2052,7937298.708,2125830117,2185699
1.61516E+12,2021/3/8 0:00,BNB/USDT,240.1039,243.0986,228.7029,240.5509,3045991.968,717450084.6,828116
1.61508E+12,2021/3/7 0:00,BNB/USDT,226.3812,243.95,224.9542,240.11,3519962.929,825683977,830560
1.61499E+12,2021/3/6 0:00,BNB/USDT,225.5391,232.4996,219.1514,226.3814,2663375.536,600491090.2,746840
1.6149E+12,2021/3/5 0:00,BNB/USDT,229.6369,232.2,215.6439,225.4714,3654842.805,816218663.6,979892
1.61482E+12,2021/3/4 0:00,BNB/USDT,240.4801,249.9885,225.5308,229.6369,3999983.836,951344257.3,926776
1.61473E+12,2021/3/3 0:00,BNB/USDT,239.7204,254.8481,236.002,240.5701,4278388.733,1055004494,1000546
1.61464E+12,2021/3/2 0:00,BNB/USDT,254.9486,264.9,227,239.6841,5386013.794,1322863990,1328836
1.61456E+12,2021/3/1 0:00,BNB/USDT,210.1177,260,209.1204,254.9637,7911568.194,1909672583,1907462
1.61447E+12,2021/2/28 0:00,BNB/USDT,225.4567,229.4,195,210.2138,5674373.249,1188324868,1183188
1.61438E+12,2021/2/27 0:00,BNB/USDT,221.9592,237.77,219.011,225.3853,4192697.152,956073854.8,1008973
1.6143E+12,2021/2/26 0:00,BNB/USDT,234.7605,239.4,209.105,221.717,7410706.385,1673740237,1741056
1.61421E+12,2021/2/25 0:00,BNB/USDT,254.3826,265.4014,231.5,234.9146,6871992.794,1718504824,1774378
1.61412E+12,2021/2/24 0:00,BNB/USDT,231.3646,281,213.0257,254.5056,11777825.19,2968825221,2798601
1.61404E+12,2021/2/23 0:00,BNB/USDT,267.1721,269.444,186.1,231.3646,15879767.56,3533975184,3227858
1.61395E+12,2021/2/22 0:00,BNB/USDT,294.9167,296,220.5,267.5147,12604399.4,3304868176,2806150
1.61387E+12,2021/2/21 0:00,BNB/USDT,253.01,309.4995,249.7044,295.2597,10646422.31,3016515098,2525329
1.61378E+12,2021/2/20 0:00,BNB/USDT,333.2212,335,223,253,13497656.25,3803591547,3476190
1.61369E+12,2021/2/19 0:00,BNB/USDT,195.5549,348.6969,194.9279,333.111,20188858.2,5528652619,4491728
1.61361E+12,2021/2/18 0:00,BNB/USDT,165.3176,199.88,162.7969,195.6,11226893.37,2093727365,2106653
1.61352E+12,2021/2/17 0:00,BNB/USDT,130.183,175.9997,126.7546,165.3233,10185662.26,1540919652,1654588
1.61343E+12,2021/2/16 0:00,BNB/USDT,129.9493,133.4925,126,130.183,3258276.714,423640104.9,616879
1.61335E+12,2021/2/15 0:00,BNB/USDT,135.8623,139.369,118,130.303,4772752.806,617209050.3,953125
1.61326E+12,2021/2/14 0:00,BNB/USDT,133.3498,139,128.4615,135.8623,4405507.885,588209671.9,919313
1.61317E+12,2021/2/13 0:00,BNB/USDT,136.7321,138.5067,125,133.3496,3785723.402,497454132.4,936880
1.61309E+12,2021/2/12 0:00,BNB/USDT,124.1129,141.32,120.89,136.6139,5626020.824,740055608,1155321
1.613E+12,2021/2/11 0:00,BNB/USDT,128.9463,132.8,117.7289,124.085,5920400.255,737374300.6,1185612
1.61292E+12,2021/2/10 0:00,BNB/USDT,107.3496,148.4,107.2811,128.9711,16613534.27,2139218097,2836233
1.61283E+12,2021/2/9 0:00,BNB/USDT,79.8734,116.24,78.0381,107.3469,12487305.87,1222317019,1979175
1.61274E+12,2021/2/8 0:00,BNB/USDT,68.355,79.8823,67.6152,79.8374,7860567.389,573806461.5,1279676
1.61266E+12,2021/2/7 0:00,BNB/USDT,72.8693,74.8199,64.1803,68.3542,5969908.442,413359634.4,851424
1.61257E+12,2021/2/6 0:00,BNB/USDT,67.6217,75.5,61.7,72.8356,8482528.531,595983260,1151480
1.61248E+12,2021/2/5 0:00,BNB/USDT,55.9593,68.73,55.9202,67.7005,5040545.223,306515082.6,682891
1.6124E+12,2021/2/4 0:00,BNB/USDT,52.12,57.0547,51.25,55.9599,4004741.294,215002299.8,579484
1.61231E+12,2021/2/3 0:00,BNB/USDT,51.029,52.7,49.7823,52.12,2949735.036,150776117.8,462818
1.61222E+12,2021/2/2 0:00,BNB/USDT,51.4762,53,49.1572,51.0071,4675040.877,237619391.9,667934
1.61214E+12,2021/2/1 0:00,BNB/USDT,44.3291,52.3736,43.4331,51.4781,6095055.413,294440153.9,674212
1.61205E+12,2021/1/31 0:00,BNB/USDT,44.8022,45.8269,43.3,44.3292,2431692.198,107955886.2,356678
1.61196E+12,2021/1/30 0:00,BNB/USDT,42.8653,45.1071,42.5911,44.7849,2767954.291,121803577.4,408399
1.61188E+12,2021/1/29 0:00,BNB/USDT,42.5277,44,41.8017,42.8618,3433689.484,147364483.5,481047
1.61179E+12,2021/1/28 0:00,BNB/USDT,40.8957,43.085,40.317,42.5254,2984098.651,125825473.7,366517
1.61171E+12,2021/1/27 0:00,BNB/USDT,41.8397,42.0984,39.6102,40.8826,2638401.378,108149178.4,367923
1.61162E+12,2021/1/26 0:00,BNB/USDT,41.8347,42.598,39.6955,41.8396,2758108.622,113401083.8,336515
1.61153E+12,2021/1/25 0:00,BNB/USDT,41.827,43.4241,40.5364,41.8347,2778238.02,117399838.4,336526
1.61145E+12,2021/1/24 0:00,BNB/USDT,40.9113,42.2,40.3144,41.8263,2340747.623,97017133.6,217223
1.61136E+12,2021/1/23 0:00,BNB/USDT,40.8938,41.88,39.4555,40.9109,2531809.648,103044289.6,244514
1.61127E+12,2021/1/22 0:00,BNB/USDT,38.6596,41.528,36.8518,40.8936,3088685.295,122212901.8,382460
1.61119E+12,2021/1/21 0:00,BNB/USDT,42.6056,42.7176,38.2,38.6343,3388587.657,137245296.2,428440
1.6111E+12,2021/1/20 0:00,BNB/USDT,42.5241,43.0992,40.2,42.6069,3709936.492,154503844.3,424497
1.61101E+12,2021/1/19 0:00,BNB/USDT,45.3592,47.2187,41.7,42.5241,5151546.872,229455474.2,513040
1.61093E+12,2021/1/18 0:00,BNB/USDT,45.8645,46.8888,44.0278,45.3412,3069449.938,139399114.2,366780
1.61084E+12,2021/1/17 0:00,BNB/USDT,43.1413,46.7228,40.9192,45.8675,3878914.299,169754085.7,445985
1.61076E+12,2021/1/16 0:00,BNB/USDT,40.8951,44.12,40.625,43.142,3243054.414,138015822.2,362622
1.61067E+12,2021/1/15 0:00,BNB/USDT,41.8721,42.5622,38.6616,40.8668,3431358.936,140633163.6,363002
1.61058E+12,2021/1/14 0:00,BNB/USDT,40.1114,42,39.5739,41.8723,3306689.933,135085613.3,306640
1.6105E+12,2021/1/13 0:00,BNB/USDT,38.2703,40.4499,37.02,40.1114,3512089.385,135791180.1,366040
1.61041E+12,2021/1/12 0:00,BNB/USDT,38.1623,40.1989,37,38.2541,3261261.81,125897888,342953
1.61032E+12,2021/1/11 0:00,BNB/USDT,42.4033,42.5094,35.0374,38.1674,6332801.055,243017348,664128
1.61024E+12,2021/1/10 0:00,BNB/USDT,43.8479,45.162,40,42.4031,4277406.29,185165251.1,431771
1.61015E+12,2021/1/9 0:00,BNB/USDT,42.345,44.0552,41.5,43.8479,2720363.636,116290473.5,294683
1.61006E+12,2021/1/8 0:00,BNB/USDT,43.5728,43.722,40.2313,42.356,3548923.788,149951576.9,411558
1.60998E+12,2021/1/7 0:00,BNB/USDT,42.244,44.9,41.366,43.5728,5026746.669,216717611.8,523288
1.60989E+12,2021/1/6 0:00,BNB/USDT,41.8271,42.267,40.4531,42.2417,3784444.687,156404649.3,417519
1.6098E+12,2021/1/5 0:00,BNB/USDT,41.13,41.8375,38.8014,41.8219,3513141.346,141831732,410985
1.60972E+12,2021/1/4 0:00,BNB/USDT,41.256,43.2039,38.02,41.1333,5306248.166,214835112.1,546562
1.60963E+12,2021/1/3 0:00,BNB/USDT,38.2331,41.7017,37.763,41.2575,4903626.697,195224916.8,499815
1.60955E+12,2021/1/2 0:00,BNB/USDT,37.7637,38.8798,36.8,38.2331,3018062.206,114060050.8,342120
1.60946E+12,2021/1/1 0:00,BNB/USDT,37.3596,38.959,36.9555,37.7762,2435989.127,92358608.11,287020
1.60937E+12,2020/12/31 0:00,BNB/USDT,38.1558,38.2133,36.5157,37.3588,1887715.835,70486125.96,215191
1.60929E+12,2020/12/30 0:00,BNB/USDT,39.0746,39.27,36.8131,38.1558,2424623.467,91497596.04,318773
1.6092E+12,2020/12/29 0:00,BNB/USDT,35.9507,39.9999,35.3015,39.0667,7022548.487,266651443.8,626216
1.60911E+12,2020/12/28 0:00,BNB/USDT,33.6741,36.15,33.3105,35.951,4121783.103,145163638,365388
