code,short_name,provider,history_start_date,currency,type,style,factor,asset_class,region,return_type,inception_date,index_source,return_category,,,,,,
MQCP778E,Macquarie Commodity Risk Premium 10X,Macquarie,2009/8/28,USD,Strategy,Alpha,Multi,Commodity,Global,Excess Return,2020/10/22,Macquarie Bank Limited,-,,,,,,
NMCOLN1,Nomura Nickel 1st to Expire Futures,Nomura,1997/9/8,USD,Strategy,Beta,Multi,Commodity,Global,Excess Return,2019/9/3,Nomura International Plc.,Gross,,,,,,
NMCOTBO1,Nomura Soybean Oil 1st to Expire Trend,Nomura,1971/6/7,USD,Strategy,Alpha,Momentum,Commodity,Global,Excess Return,2019/9/3,Nomura International Plc.,Net,,,,,,
NMCOTHO1,Nomura Heating Oil 1st to Expire Trend,Nomura,1981/2/6,USD,Strategy,Alpha,Momentum,Commodity,Global,Excess Return,2019/9/3,Nomura International Plc.,Net,,,,,,
NMCOTQS1,Nomura Gas Oil 1st to Expire Trend,Nomura,1985/6/7,USD,Strategy,Alpha,Momentum,Commodity,Global,Excess Return,2019/9/3,Nomura International Plc.,Net,,,,,,
code,period,Return p.a.,Cumulative Return,Volatility,Sharpe Ratio,Skew,Kurtosis,Calmar Ratio,Omega Ratio,Sortino Ratio,VaR,MVaR,CVaR,Avg Drawdown,Max Drawdown,Worst 20D,Positive Weeks (%),Positive Months (%),Info Ratio
2013/2/14,329.0185,330.898,466.862,258.205,1275.48,,,,,,,,,,,,,,
2013/2/15,328.2363,333.158,466.885,257.915,1270.218,,,,,,,,,,,,,,
2013/2/18,327.5936,,,,,,,,,,,,,,,,,,
2013/2/19,326.6069,315.143,465.977,257.309,1269.274,,,,,,,,,,,,,,
2013/2/20,325.6479,311.132,466.715,256.467,1266.942,,,,,,,,,,,,,,
2013/2/21,324.992,301.386,467.817,254.948,1259.163,,,,,,,,,,,,,,
2013/2/22,325.2637,307.593,469.359,255.103,1257.008,,,,,,,,,,,,,,
2013/2/25,325.9263,302.638,469.968,255.032,1258.418,,,,,,,,,,,,,,
2013/2/26,324.3829,301.522,473.07,253.908,1250.623,,,,,,,,,,,,,,
2013/2/27,323.5239,302.947,471.963,253.423,1246.309,,,,,,,,,,,,,,
2013/2/28,321.8532,300.678,474.875,253.3,1244.904,,,,,,,,,,,,,,
2013/3/1,321.9291,300.732,471.119,253.333,1242.085,,,,,,,,,,,,,,
2013/3/4,320.5665,298.336,466.338,253.404,1241.945,,,,,,,,,,,,,,
2013/3/5,320.5704,302.511,467.425,252.689,1241.717,,,,,,,,,,,,,,
2013/3/6,322.6034,299.226,466.263,252.638,1241.438,,,,,,,,,,,,,,
2013/3/7,320.6634,301.495,463.176,252.566,1240.951,,,,,,,,,,,,,,
2013/3/8,320.9598,303.037,465.633,252.615,1241.768,,,,,,,,,,,,,,
2013/3/11,321.5829,305.895,464.759,252.617,1241.608,,,,,,,,,,,,,,
2013/3/12,321.0323,308.288,468.517,252.943,1241.794,,,,,,,,,,,,,,
2013/3/13,319.9577,306.748,472.091,253.232,1242.435,,,,,,,,,,,,,,
2013/3/14,318.5116,311.785,473.382,253.216,1242.675,,,,,,,,,,,,,,
2013/3/15,318.4724,305.932,469.207,252.996,1241.67,,,,,,,,,,,,,,
2013/3/18,320.0611,300.532,470.95,252.984,1242.355,,,,,,,,,,,,,,
2013/3/19,319.0004,299.281,472.423,253.941,1244.138,,,,,,,,,,,,,,
2013/3/20,321.0309,304.374,469.83,253.5,1244.466,,,,,,,,,,,,,,
2013/3/21,322.4826,305.787,465.73,253.814,1244.651,,,,,,,,,,,,,,
2013/3/22,322.9396,310.417,465.645,253.955,1244.582,,,,,,,,,,,,,,
2013/3/25,324.7334,307.183,465.551,253.712,1243.918,,,,,,,,,,,,,,
2013/3/26,324.8573,303.613,463.56,253.3,1243.286,,,,,,,,,,,,,,
2013/3/27,323.4595,304.827,463.554,252.253,1240.551,,,,,,,,,,,,,,
2013/3/28,324.4598,301.329,466.646,251.979,1239.182,,,,,,,,,,,,,,
2013/4/1,325.54,,,,,,,,,,,,,,,,,,
2013/4/2,326.587,296.183,468.589,250.972,1235.03,,,,,,,,,,,,,,
2013/4/3,325.1915,291.181,470.312,252.801,1238.794,,,,,,,,,,,,,,
2013/4/4,323.0085,291.018,472.929,253.478,1243.002,,,,,,,,,,,,,,
2013/4/5,322.8798,288.3,471.571,254.418,1244.163,,,,,,,,,,,,,,
2013/4/8,324.2436,290.094,467.511,253.582,1244.094,,,,,,,,,,,,,,
2013/4/9,325.1674,292.891,464.326,253.351,1244.651,,,,,,,,,,,,,,
2013/4/10,325.4208,290.102,463.873,253.77,1241.857,,,,,,,,,,,,,,
2013/4/11,326.0352,294.056,465.481,255.659,1245.123,,,,,,,,,,,,,,
2013/4/12,325.212,286.462,468.515,256.996,1262.634,,,,,,,,,,,,,,
2013/4/15,325.4975,283.603,474.127,259.028,1268.816,,,,,,,,,,,,,,
2013/4/16,324.5286,283.748,470.116,259.953,1276.712,,,,,,,,,,,,,,
2013/4/17,325.3259,278.682,467.595,263.678,1285.627,,,,,,,,,,,,,,
2013/4/18,324.3522,280.944,465.868,261.496,1283.416,,,,,,,,,,,,,,
2013/4/19,323.6438,274.033,469.953,261,1278.635,,,,,,,,,,,,,,
2013/4/22,324.5786,276.339,475.244,259.624,1273.676,,,,,,,,,,,,,,
2013/4/23,324.6605,273.255,476.891,259.432,1270.481,,,,,,,,,,,,,,
2013/4/24,325.2271,275.769,472.467,257.224,1260.55,,,,,,,,,,,,,,
2013/4/25,324.0114,278.357,467.201,253.353,1247.869,,,,,,,,,,,,,,
2013/4/26,325.0271,274.539,466.652,254.292,1245.725,,,,,,,,,,,,,,
2013/4/29,324.4251,279.913,466.91,254.245,1246.812,,,,,,,,,,,,,,
2013/4/30,325.1088,277.868,469.287,255.816,1259.158,,,,,,,,,,,,,,
2013/5/1,326.3681,267.592,472.12,258.5,1281.77,,,,,,,,,,,,,,
2013/5/2,324.4382,264.941,474.668,255.148,1270.221,,,,,,,,,,,,,,
2013/5/3,323.6569,274.792,469.249,253.604,1245.952,,,,,,,,,,,,,,
2013/5/6,323.4207,,,,,,,,,,,,,,,,,,
2013/5/7,324.2521,274.241,470.18,251.233,1235.026,,,,,,,,,,,,,,
2013/5/8,324.6102,278.022,472.475,251.932,1241.191,,,,,,,,,,,,,,
2013/5/9,323.1313,275.828,469.808,250.857,1236.241,,,,,,,,,,,,,,
2013/5/10,322.6048,277.177,469.73,252.255,1256.423,,,,,,,,,,,,,,
2013/5/13,323.1426,275.673,467.617,252.88,1247.458,,,,,,,,,,,,,,
2013/5/14,324.1428,272.501,466.92,253.566,1247.683,,,,,,,,,,,,,,
2013/5/15,324.9791,268.843,468.373,253.235,1260.541,,,,,,,,,,,,,,
2013/5/16,323.9594,268.735,467.793,252.07,1236.445,,,,,,,,,,,,,,
2013/5/17,324.4313,267.38,467.789,250.745,1232.708,,,,,,,,,,,,,,
2013/5/20,324.6604,272.592,468.829,250.184,1225.527,,,,,,,,,,,,,,
2013/5/21,325.8689,271.878,467.808,251.182,1232.524,,,,,,,,,,,,,,
2013/5/22,326.4737,273.703,467.137,253.307,1240.253,,,,,,,,,,,,,,
2013/5/23,326.1688,269.439,467.051,253.729,1254.659,,,,,,,,,,,,,,
2013/5/24,327.723,266.964,468.666,253.791,1251.349,,,,,,,,,,,,,,
2013/5/27,327.7874,,,,,,,,,,,,,,,,,,
2013/5/28,328.175,268.156,467.584,252.403,1236.435,,,,,,,,,,,,,,
2013/5/29,329.1561,267.054,470.45,253.472,1244.26,,,,,,,,,,,,,,
2013/5/30,330.1665,266.756,470.553,253.977,1248.51,,,,,,,,,,,,,,
2013/5/31,331.3823,267.217,471.092,255.436,1257.028,,,,,,,,,,,,,,
2013/6/3,331.3313,273.649,470.144,254.377,1251.474,,,,,,,,,,,,,,
2013/6/4,329.4757,275.708,470.396,253.743,1250.382,,,,,,,,,,,,,,
2013/6/5,328.4423,274.073,471.655,253.911,1244.353,,,,,,,,,,,,,,
2013/6/6,329.4516,271.724,472.343,253.628,1246.797,,,,,,,,,,,,,,
2013/6/7,333.0134,271.164,470.384,253.243,1242.997,,,,,,,,,,,,,,
2013/6/10,332.3602,268.3,472.848,253.405,1244.938,,,,,,,,,,,,,,
2013/6/11,329.5925,261.779,473.676,253.704,1248.759,,,,,,,,,,,,,,
2013/6/12,329.5872,257.044,472.377,253.42,1244.039,,,,,,,,,,,,,,
2013/6/13,328.2991,253.166,473.746,253.167,1242.698,,,,,,,,,,,,,,
2013/6/14,327.9386,257.944,471.033,253.093,1238.171,,,,,,,,,,,,,,
2013/6/17,326.3746,257.259,469.522,253.081,1238.757,,,,,,,,,,,,,,
2013/6/18,326.8764,254.716,471.219,253.125,1238.857,,,,,,,,,,,,,,
2013/6/19,326.0567,255.618,467.958,253.195,1238.683,,,,,,,,,,,,,,
2013/6/20,325.5277,246.583,473.3,252.217,1237.697,,,,,,,,,,,,,,
2013/6/21,324.2505,253.373,476.242,251.838,1235.914,,,,,,,,,,,,,,
2013/6/24,325.1663,245.357,478.511,251.919,1235.701,,,,,,,,,,,,,,
2013/6/25,325.2978,250.695,480.552,251.916,1234.619,,,,,,,,,,,,,,
2013/6/26,325.3928,244.762,484.479,251.94,1236.345,,,,,,,,,,,,,,
2013/6/27,325.7553,249.225,486.883,251.435,1230.523,,,,,,,,,,,,,,
2013/6/28,326.5225,246.683,487.567,252.129,1230.697,,,,,,,,,,,,,,
2013/7/1,326.5474,251.209,480.856,251.761,1230.11,,,,,,,,,,,,,,
2013/7/2,325.9518,252.552,481.589,251.049,1230.316,,,,,,,,,,,,,,
2013/7/3,325.0991,249.18,477.409,249.858,1222.226,,,,,,,,,,,,,,
2013/7/4,325.1137,,,,,,,,,,,,,,,,,,
2013/7/5,325.9479,239.208,476.274,249.041,1219.652,,,,,,,,,,,,,,
2013/7/8,326.0068,241.444,478.065,249.183,1219.052,,,,,,,,,,,,,,
2013/7/9,327.515,239.548,477.092,249.118,1219.265,,,,,,,,,,,,,,
2013/7/10,326.5474,245.404,475.246,249.048,1219.057,,,,,,,,,,,,,,
2013/7/11,328.4994,245.097,480.236,249.043,1219.018,,,,,,,,,,,,,,
2013/7/12,328.2713,247.636,479.652,249.253,1219.706,,,,,,,,,,,,,,
2013/7/15,327.9356,242.759,485.071,249.216,1219.703,,,,,,,,,,,,,,
2013/7/16,329.1511,247.528,485.07,249.518,1220.381,,,,,,,,,,,,,,
2013/7/17,329.3892,251.11,482.373,250.077,1221.828,,,,,,,,,,,,,,
2013/7/18,327.2038,251.632,483.795,250.919,1223.78,,,,,,,,,,,,,,
2013/7/19,326.5656,254.565,484.641,250.607,1222.676,,,,,,,,,,,,,,
2013/7/22,328.1221,252.873,484.752,249.826,1219.292,,,,,,,,,,,,,,
2013/7/23,328.5389,253.935,492.844,249.964,1219.925,,,,,,,,,,,,,,
2013/7/24,330.1873,258.219,500.126,249.148,1217.38,,,,,,,,,,,,,,
2013/7/25,331.9627,254.592,503.521,248.756,1217.141,,,,,,,,,,,,,,
2013/7/26,332.5947,248.815,505.143,247.899,1215.919,,,,,,,,,,,,,,
2013/7/29,332.5839,246.088,518.452,248.046,1216.77,,,,,,,,,,,,,,
2013/7/30,333.4742,242.831,520.463,247.853,1215.719,,,,,,,,,,,,,,
2013/7/31,331.6968,249.166,520.233,248.482,1216.131,,,,,,,,,,,,,,
2013/8/1,331.3752,249.472,516.119,248.858,1217.927,,,,,,,,,,,,,,
2013/8/2,332.6827,251.38,518.036,248.685,1217.668,,,,,,,,,,,,,,
2013/8/5,335.7632,248.959,510.161,248.539,1217.425,,,,,,,,,,,,,,
2013/8/6,335.0114,246.43,522.929,248.251,1216.644,,,,,,,,,,,,,,
2013/8/7,335.5956,250.813,532.843,248.09,1216.549,,,,,,,,,,,,,,
2013/8/8,333.682,257.194,532.84,248.087,1216.94,,,,,,,,,,,,,,
2013/8/9,332.8245,263.49,538.137,247.884,1216.503,,,,,,,,,,,,,,
2013/8/12,333.1679,264.243,516.671,247.517,1215.094,,,,,,,,,,,,,,
2013/8/13,334.2514,264.482,511.593,247.105,1212.258,,,,,,,,,,,,,,
2013/8/14,334.6343,267.25,519.887,247.091,1212.484,,,,,,,,,,,,,,
2013/8/15,334.4881,264.177,498.419,246.718,1210.574,,,,,,,,,,,,,,
2013/8/16,334.7094,269.119,506.041,246.593,1209.98,,,,,,,,,,,,,,
2013/8/19,335.0236,265.65,490.075,246.667,1209.889,,,,,,,,,,,,,,
2013/8/20,336.4076,264.734,505.187,246.649,1209.762,,,,,,,,,,,,,,
2013/8/21,336.8501,258.696,505.412,246.643,1209.707,,,,,,,,,,,,,,
2013/8/22,337.0435,258.785,515.369,246.61,1209.277,,,,,,,,,,,,,,
2013/8/23,338.0333,260.493,509.717,246.81,1210.739,,,,,,,,,,,,,,
2013/8/26,337.9923,,,,,,,,,,,,,,,,,,
2013/8/27,339.4102,258.624,474.134,247.566,1216.512,,,,,,,,,,,,,,
2013/8/28,340.133,254.185,468.105,248.194,1219.022,,,,,,,,,,,,,,
2013/8/29,340.0476,252.28,481.006,247.726,1221.953,,,,,,,,,,,,,,
2013/8/30,340.6209,247.32,479.078,246.218,1217.111,,,,,,,,,,,,,,
2013/9/2,341.3703,,,,,,,,,,,,,,,,,,
2013/9/3,341.2435,245.433,481.071,246.623,1211.539,,,,,,,,,,,,,,
2013/9/4,342.5759,245.083,486.042,246.209,1212.053,,,,,,,,,,,,,,
2013/9/5,344.7728,245.892,493.398,246.308,1213.995,,,,,,,,,,,,,,
2013/9/6,343.3018,250.465,489.837,247.163,1219.239,,,,,,,,,,,,,,
2013/9/9,343.8549,249.333,500.422,245.73,1211.693,,,,,,,,,,,,,,
2013/9/10,341.7354,246.081,502.183,244.153,1196.934,,,,,,,,,,,,,,
2013/9/11,341.4225,247.608,504.15,244.276,1199.99,,,,,,,,,,,,,,
2013/9/12,341.5241,246.888,502.86,245.506,1204.469,,,,,,,,,,,,,,
2013/9/13,342.1642,248.532,511.626,245.407,1202.887,,,,,,,,,,,,,,
2013/9/16,342.6909,248.379,515.233,244.269,1199.434,,,,,,,,,,,,,,
2013/9/17,341.9826,247.635,517.771,243.073,1191.037,,,,,,,,,,,,,,
2013/9/18,343.7858,249.419,508.25,243.704,1190.899,,,,,,,,,,,,,,
2013/9/19,342.4486,257.885,503.051,243.205,1195.186,,,,,,,,,,,,,,
2013/9/20,343.9548,251.303,515.786,243.195,1191.4,,,,,,,,,,,,,,
2013/9/23,344.0262,249.742,517.769,242.618,1186.445,,,,,,,,,,,,,,
2013/9/24,344.2563,246.083,520.682,242.652,1183.9,,,,,,,,,,,,,,
2013/9/25,343.0045,247.438,520.655,242.719,1188.785,,,,,,,,,,,,,,
2013/9/26,343.0391,247.393,521.356,242.821,1189.173,,,,,,,,,,,,,,
2013/9/27,342.6968,250.28,525.638,242.828,1190.802,,,,,,,,,,,,,,
2013/9/30,341.6517,249.697,538.522,242.849,1187.887,,,,,,,,,,,,,,
2013/10/1,340.2731,245.94,553.628,242.909,1186.558,,,,,,,,,,,,,,
2013/10/2,340.4121,245.922,570.497,242.749,1188.766,,,,,,,,,,,,,,
2013/10/3,341.0748,241.851,552.52,242.691,1189.133,,,,,,,,,,,,,,
2013/10/4,342.6707,251.231,553.117,242.719,1188.773,,,,,,,,,,,,,,
2013/10/7,344.0816,249.563,560.781,242.633,1189.181,,,,,,,,,,,,,,
2013/10/8,343.5415,248.484,545.204,242.422,1189.675,,,,,,,,,,,,,,
2013/10/9,343.2709,244.164,537.976,242.533,1188.502,,,,,,,,,,,,,,
2013/10/10,345.473,245.753,521.565,242.418,1192.627,,,,,,,,,,,,,,
2013/10/11,344.3196,248.8,549.392,242.365,1189.853,,,,,,,,,,,,,,
2013/10/14,343.8857,250.295,546.189,242.327,1188.738,,,,,,,,,,,,,,
2013/10/15,346.2367,250.205,538.348,242.139,1191.881,,,,,,,,,,,,,,
2013/10/16,347.2778,252.389,517.88,242.48,1194.455,,,,,,,,,,,,,,
2013/10/17,347.6669,250.295,525.052,241.92,1187.786,,,,,,,,,,,,,,
2013/10/18,347.0036,253.84,509.53,242.41,1191.043,,,,,,,,,,,,,,
2013/10/21,348.3938,256.722,510.629,242.287,1191.739,,,,,,,,,,,,,,
2013/10/22,349.313,265.494,513.676,242.258,1189.764,,,,,,,,,,,,,,
2013/10/23,348.5558,260.249,514.106,242.207,1182.616,,,,,,,,,,,,,,
2013/10/24,350.1363,261.842,522.473,242.168,1178.61,,,,,,,,,,,,,,
2013/10/25,349.8451,260.571,531.211,242.149,1177.575,,,,,,,,,,,,,,
2013/10/28,353.0688,260.661,538.815,241.91,1184.07,,,,,,,,,,,,,,
2013/10/29,353.6151,260.911,526.397,241.913,1185.361,,,,,,,,,,,,,,
2013/10/30,355.5945,263.543,512.919,241.787,1187.724,,,,,,,,,,,,,,
2013/10/31,357.4709,261.126,518.902,242.096,1185.931,,,,,,,,,,,,,,
2013/11/1,357.4612,260.338,513.69,243.097,1180.102,,,,,,,,,,,,,,
2013/11/4,359.628,256.632,520.374,243.202,1177.312,,,,,,,,,,,,,,
2013/11/5,360.9545,256.149,522.229,243.362,1176.976,,,,,,,,,,,,,,
2013/11/6,360.7969,251.942,522.361,243.255,1178.049,,,,,,,,,,,,,,
2013/11/7,359.6852,249.972,529.134,243.879,1174.059,,,,,,,,,,,,,,
2013/11/8,360.6536,248.462,536.926,243.055,1174.857,,,,,,,,,,,,,,
2013/11/11,361.4207,245.446,533.573,242.443,1175.745,,,,,,,,,,,,,,
2013/11/12,361.8485,243.206,527.669,243.702,1175.649,,,,,,,,,,,,,,
2013/11/13,363.0494,244.013,523.513,242.088,1175.348,,,,,,,,,,,,,,
2013/11/14,362.8104,243.557,523.415,240.711,1174.115,,,,,,,,,,,,,,
2013/11/15,362.6652,246.765,534.072,240.366,1173.821,,,,,,,,,,,,,,
2013/11/18,363.9792,242.458,542.188,241.032,1173.862,,,,,,,,,,,,,,
2013/11/19,364.4192,243.191,545.068,241.682,1173.854,,,,,,,,,,,,,,
2013/11/20,365.1457,241.385,537.719,240.111,1173.853,,,,,,,,,,,,,,
2013/11/21,364.5583,239.567,508.977,238.576,1173.954,,,,,,,,,,,,,,
2013/11/22,365.0043,241.904,517.237,237.701,1174.492,,,,,,,,,,,,,,
2013/11/25,365.1156,241.564,528.491,237.892,1174.176,,,,,,,,,,,,,,
2013/11/26,364.4005,239.938,536.412,237.677,1175.299,,,,,,,,,,,,,,
2013/11/27,364.1092,236.881,544.471,237.669,1174.737,,,,,,,,,,,,,,
2013/11/28,363.8484,,,,,,,,,,,,,,,,,,
2013/11/29,363.2183,240.992,539.47,237.732,1175.318,,,,,,,,,,,,,,
2013/12/2,365.5472,240.956,535.996,237.758,1175.446,,,,,,,,,,,,,,
2013/12/3,364.3121,239.795,548.803,237.786,1177.084,,,,,,,,,,,,,,
2013/12/4,362.7789,243.369,542.45,237.766,1177.585,,,,,,,,,,,,,,
2013/12/5,361.4631,245.148,535.598,237.711,1176.03,,,,,,,,,,,,,,
2013/12/6,362.5341,245.326,538.719,237.757,1174.629,,,,,,,,,,,,,,
2013/12/9,360.1507,248.755,545.453,237.517,1171.505,,,,,,,,,,,,,,
2013/12/10,360.2939,248.352,547.885,237.538,1168.301,,,,,,,,,,,,,,
2013/12/11,358.918,250.11,540.32,237.559,1169.852,,,,,,,,,,,,,,
2013/12/12,359.1592,249.739,550.218,237.484,1167.205,,,,,,,,,,,,,,
2013/12/13,356.8173,251.345,553.946,237.488,1164.429,,,,,,,,,,,,,,
2013/12/16,357.8521,250.06,556.324,237.421,1168.147,,,,,,,,,,,,,,
2013/12/17,357.6614,250.587,567.619,237.574,1165.405,,,,,,,,,,,,,,
2013/12/18,358.0281,252.014,573.699,237.393,1168.001,,,,,,,,,,,,,,
2013/12/19,357.2678,252.879,567.18,237.349,1169.982,,,,,,,,,,,,,,
2013/12/20,355.9825,257.001,564.556,237.41,1173.376,,,,,,,,,,,,,,
2013/12/23,357.0383,254.771,569.025,237.256,1173.809,,,,,,,,,,,,,,
2013/12/24,357.3962,252.219,573.28,237.479,1173.024,,,,,,,,,,,,,,
2013/12/26,357.0531,,,,,,,,,,,,,,,,,,
2013/12/27,355.7926,252.897,574.885,237.973,1180.497,,,,,,,,,,,,,,
2013/12/30,357.0084,251.506,585.291,236.98,1173.228,,,,,,,,,,,,,,
2013/12/31,359.407,247.455,580.875,237.271,1172.208,,,,,,,,,,,,,,
